killed,pov15,emp15,ab100k15,mdhinc15,snap15,bagrad15,nohs2515,wbrat15,rural15,pop15
4,10.9,74.3,0.344756278,69594,8.9,32.6,0.143813316,2.715836198,0,552949
1,8,74.3,0.322749418,70471,7.1,29.9,0.099264312,21.661908,0.35508069,107071
36,19.4,69.4,0.194594903,47725,15.2,32.6,0.120690648,24.2176653,0.039393598,674959
0,17.2,49.3,0.102379236,42973,7.1,26,0.059177888,143.9583333,1,3459
3,21.9,65.4,0.140722398,40630,19.4,18.1,0.219363163,45.53913043,0.240064427,65529
2,29.3,53.2,0.088714403,34565,24,12,0.185789039,42.72661871,0.592108819,27322
0,19.9,59,0.090515687,32380,16.1,21.5,0.113890648,205.7777778,0.665070338,12387
0,21,64.3,0.128510076,41084,15.8,20.8,0.176360349,10.96944185,0.143006679,50206
0,22.8,49,0.113461538,32500,15.6,9.7,0.168231047,0,1,1831
9,28.2,66.9,0.140191541,38853,20.5,27.7,0.217217909,51.47244733,0.186680901,213567
5,11.3,73,0.220321737,56618,12.6,17.8,0.167962374,67.6458616,0.203187957,57611
2,20.8,61.8,0.114029255,38311,20,26.2,0.152605157,140.9891304,0.453821548,28564
0,14.1,45,0.081375839,30772,20.2,13.5,0.251367781,53.64788732,0.56456331,4364
0,10.4,59.9,0.08994709,33393,7.9,25.5,0.114754098,0,1,699
0,23.3,64.3,0.088074398,34444,23.9,14.2,0.235695709,352.9166667,1,4414
6,15,69.2,0.226630612,57533,12.7,13.2,0.281324859,25.30059524,0.211525342,70848
4,16.5,64.7,0.146243661,40708,15.1,28.4,0.11701278,137.75,0.530281409,19391
0,6.1,77.4,0.511884439,101934,2.3,64.2,0.030047982,178.7816092,0.108331338,17696
1,29.6,58.4,0.05694383,27476,29.4,12.1,0.313059818,76.21993127,0.434130375,24476
1,37.5,51.4,0.093229985,28772,25.4,11.1,0.264419389,20.77943615,0.593421919,76800
0,23.4,45.7,0.079201935,23822,21,13.9,0.164141414,494.3333333,1,4577
2,23.1,54.2,0.096332601,39775,18,16.4,0.170110684,20.48431049,0.378517037,64430
0,17.1,53.2,0.06543173,29113,17.5,15.5,0.160320314,40.77083333,0.473514096,8452
2,23.7,60.3,0.134304443,36098,16.4,16.6,0.185497408,118.9238095,0.559680212,39526
0,26.3,65.8,0.093850679,35546,17.6,23.1,0.198550465,29.46478873,0.376087223,19074
2,14.2,67.7,0.235087939,58982,11.9,28.5,0.095133132,26.28037383,0.19056362,139157
6,20.1,65.3,0.186649608,48671,14.9,15.2,0.178238539,96.15484805,0.342960216,118701
2,29.7,53.4,0.081015944,29237,23.9,20,0.183181492,31.01151631,0.533824944,27951
6,15.6,71.6,0.237009431,54315,10.1,40.1,0.123450892,106.5787641,0.254633982,147708
1,20.8,62.5,0.048572561,29356,20.1,17.6,0.168607876,200.2830189,0.324676879,11261
1,25.1,52.3,0.091974934,34037,23,17.5,0.23197659,108.1603053,0.494726393,17222
1,24.2,66.2,0.123260738,36582,18.6,28.6,0.125585023,132.9371429,0.633456699,32887
1,32.3,50.6,0.131471136,32083,21.5,16.5,0.168599872,70.61691542,0.988586817,15422
0,13.4,60.7,0.131494548,36070,10.1,17.1,0.199293967,27.90243902,1,4201
1,23.7,58.2,0.123031679,41703,20.9,16.5,0.186336022,66.30616997,0.171281369,75636
4,13.5,74.7,0.264963427,59887,11.2,38.6,0.072329726,6.134906247,0.098134878,308432
0,16.9,67.1,0.113207547,42776,16.6,20,0.114171683,67.92023634,0.858875287,47407
11,30.7,62.2,0.123796149,34299,37.2,18.9,0.293911511,0.630801173,3.71E-05,1449196
1,17.9,68.6,0.175365213,46261,15.8,27.2,0.101448171,15.99266072,0.252851606,196618
0,18.3,68.7,0.125051367,42601,17.6,17.8,0.121442481,58.40336808,0.657682859,77909
1,12,69.6,0.185812992,52082,13.1,21.4,0.122983109,21.19025522,0.555318041,78316
1,18.9,68.5,0.122231352,42993,18.2,20.9,0.118178497,36.96376161,0.45971309,130811
0,15.8,66.9,0.190292035,50320,15.7,23.4,0.103222301,14.98886543,0.237926451,87120
0,15.9,68.4,0.137722112,45668,17.3,17.4,0.127928289,113.2707838,0.840428976,48979
1,16.5,63.8,0.179948586,49930,18.3,22.1,0.14277943,21.31640514,0.644560856,81154
1,11.7,73.1,0.247870022,59105,10.2,29.3,0.115505253,20.45773875,0.758993135,61491
0,14.7,73.4,0.179425704,49514,14.4,23.6,0.10124089,53.39722864,0.465373961,48429
0,15.3,66.5,0.138666805,43720,14.8,20.2,0.130364178,48.31744312,0.858721414,46074
5,9.3,71.9,0.340682395,71904,9.9,33.4,0.100741635,7.743571856,0.276833729,295228
3,15,72.5,0.209384452,51247,16.3,31.6,0.095627774,5.90963492,0.083169434,922957
1,10.7,67.3,0.177167933,52758,11.5,24.2,0.111748247,30.32328308,0.81740421,38371
1,20.3,57.2,0.148422812,47923,17.2,17.7,0.150721719,14.89915966,0.711096183,50502
1,17.1,68.4,0.1580719,46969,15.9,16.2,0.139582259,60.37630662,0.554548001,53960
0,13.2,76.2,0.172570808,50880,11.4,20,0.092105263,33.22363636,0.581030912,58810
3,12.9,61.4,0.202052852,50278,10.2,20.6,0.134558051,14.12883235,0.821225608,47695
0,12.9,60.7,0.163517442,48243,7.3,24.5,0.093344614,188.9166667,1,4698
1,14.6,72,0.139954076,46229,17.7,22.4,0.102231902,96.228482,0.56205626,62924
0,15.1,56.9,0.152191577,49505,16,20.7,0.105956859,15.6339571,0.581944588,117260
24,23.2,68.6,0.222726034,48201,24,32.8,0.206929174,1.293689005,2.20E-05,2624941
0,12.1,70.6,0.167757852,49819,15.7,15.2,0.110054054,105.4497992,0.888499206,27022
0,14.8,70.1,0.185833402,51734,13,23.6,0.113923753,38.09136736,0.537698632,64583
0,12.2,70.8,0.20089014,54145,13.2,26.2,0.095690162,46.28504043,0.605756211,71771
4,15.2,73.3,0.219976381,52553,14.7,36.2,0.09846923,4.949203092,0.05936187,749048
0,20.6,69,0.143456676,43764,19.8,16.2,0.156528082,41.73018868,0.381910419,49673
3,6.2,75.6,0.497973402,99465,5.1,42.8,0.092407583,6.164768015,0.002177877,1359702
21,17.9,73.5,0.395460403,72871,13.9,59.9,0.133762559,3.756481595,0,1641168
0,13.7,71.6,0.182479757,49449,14.3,23.2,0.095373144,11.90330532,0.201402341,212522
0,17.1,68.8,0.174794153,48246,17.7,23.2,0.121748744,14.28095001,0.330005759,232025
4,15.4,72.5,0.231107934,55092,14.2,34.1,0.09791409,7.265049312,0.123830656,468275
1,10.4,74.7,0.237277411,57416,10.2,31.7,0.07743269,37.24735111,0.473222252,109654
2,12.8,71.3,0.344783268,70848,11.1,29.2,0.109325613,7.467443709,0.225338442,377130
1,15.7,61.6,0.139298202,46359,18,15.4,0.14588967,14.7851272,0.633172373,41604
1,18.6,65.4,0.162958057,47860,16.6,17.6,0.136344317,105.1442831,0.639762678,119962
0,16.5,70.1,0.166737181,48588,11,27.7,0.100668296,49.01018676,0.775839101,60530
0,5.3,76.4,0.483015547,96148,4,37.9,0.076330059,39.23982495,0.222373378,99265
8,15.1,71,0.254676908,57720,14.2,30.4,0.195809219,2.226639701,0,2327228
3,12.4,75.3,0.260548174,60709,12,28.6,0.091852231,14.27655003,0.297404687,160101
2,12.5,67.8,0.351571925,73197,12.6,30.8,0.113007971,7.153716284,0,473969
2,14.6,74.6,0.424842621,84855,11,40.3,0.126814627,5.68330581,0.007620823,325491
1,19.4,61.8,0.13865232,44705,16.8,22.3,0.120395029,41.9051828,0.697120826,110935
1,6.6,76.4,0.32976724,71496,7.4,39,0.058803279,58.23349972,0.312540545,226140
5,12.6,73.5,0.234566596,58114,13.2,30.5,0.095043511,7.701344836,0.077233269,154758
0,12.9,66.6,0.166653236,51195,12.3,19.6,0.117928575,67.76548673,0.869537462,31372
0,14.5,67.2,0.158339839,47680,12.3,19.5,0.101181962,86.37378641,0.815335801,18199
0,12.7,65.2,0.168940344,49292,11.6,20.2,0.146864091,20.53172589,0.58149972,34848
0,16.3,69.1,0.156948707,47280,14.1,21.3,0.107445033,60.61513583,0.620869565,97546
6,7,74.6,0.440233756,88663,6.5,34,0.100677439,10.564508,0.068657947,1497903
1,17.5,64.2,0.182615125,50710,14.3,22.2,0.13989608,9.452134146,0.813076892,74751
0,9.6,74.6,0.237872383,57514,12,24.4,0.090901332,128.9151194,0.655406927,49261
0,20.5,67.1,0.235179407,52624,9.6,50.8,0.057633633,19.5580533,0.471013102,104564
1,12.8,68.6,0.258254887,58918,12.3,30.1,0.103107356,14.77527984,0.509851981,179824
0,12,74.4,0.214200388,56798,12.3,28.2,0.091145778,79.24905183,0.471388731,64544
0,13.5,67.7,0.157651525,51143,14.9,19.4,0.115196352,29.09624877,0.690472889,62238
0,12.7,72.2,0.174662792,50798,12.3,20.6,0.104138706,27.20701643,0.61728816,91340
6,9.6,74.1,0.436908028,83958,8.7,46.7,0.12467198,4.617032258,0.032913454,972900
0,11.8,65.1,0.156457845,52564,10.9,15.2,0.127701177,16.03625632,0.684084585,41004
0,14.4,71.6,0.179845758,49510,13.3,23.7,0.142442388,94.13076923,0.750277963,25051
1,19.2,72.1,0.145828256,41814,15.8,21.6,0.16794873,3.862329537,0.283555636,157857
0,17.2,66.2,0.103674251,39365,15.1,13.2,0.192584098,15.98171319,0.745629749,37304
1,18.4,65.8,0.083228512,36968,17.1,17.4,0.194738811,41.8185654,1,10812
5,24.2,57.1,0.087898223,33228,23.6,9.8,0.208067356,0.985968488,0.769004838,25632
1,20.7,68.4,0.092482606,36267,17.1,18.8,0.177605223,137.2956989,0.880521278,26900
0,15.4,57.1,0.122481988,37777,17,18.9,0.204578516,21.41869919,0.991360691,17592
0,18.4,63.2,0.114495571,40391,20.4,17.3,0.164938037,2.650230635,0.686365846,47543
0,22.3,54.6,0.088147948,30027,27.1,10,0.247201682,0.584178658,0.88098147,20290
1,27.4,59.9,0.077772377,30096,26.9,13.8,0.208131978,1.643931959,0.91076871,34266
2,16.3,62.5,0.166995304,46859,14.1,26.1,0.133503986,7.723091664,0.400738236,122622
3,15.9,71.8,0.170380915,45167,13.1,35.9,0.102748628,13.50692521,0.243135006,252808
2,19.9,62.7,0.100321826,39360,18.2,17.2,0.208928628,14.30533057,0.440544045,88704
1,12.5,73.9,0.217507184,54720,12,27.2,0.116673159,4.538065513,0.195059566,196508
3,19.6,63.4,0.081860229,35763,18.4,13.7,0.233026727,18.07012346,0.359967073,81282
0,7.9,68.6,0.243214756,58780,11.3,22.4,0.136974299,5.992137241,0.992202729,10279
2,15,66.1,0.168713005,48457,13.7,25.3,0.104614717,13.83481634,0.271549845,68863
0,20.9,60.9,0.094628861,37869,20.5,11.6,0.238895132,1.911698908,0.991147942,23012
6,15.5,70.1,0.141573302,44376,15.9,21.7,0.174202882,9.439243178,0.299119111,155593
0,13.6,71.2,0.248857854,56642,10,36.8,0.135063355,6.43362725,0.661009286,70770
0,20,57,0.070336103,34662,14.9,18.6,0.171721612,57.956621,1,27137
0,26.6,65.1,0.115133233,38759,22.2,20.1,0.174462826,1.845984818,0.67224585,14372
0,21.1,63.4,0.110792952,37076,13.2,21.2,0.11766188,186.0535714,1,10755
2,20.1,66.6,0.11027154,39453,19,16,0.176215594,3.636229023,0.551172388,96924
0,23.5,57.5,0.101517768,34949,21.4,12.1,0.203951383,2.027548209,0.830120574,56927
2,15.6,61.3,0.147491964,47985,14,22.3,0.127042958,3.241814821,0.277832096,103427
13,17.5,56.1,0.143253182,44171,16.9,23.3,0.099793196,1.433270389,0.130021251,325581
0,10.3,71.9,0.244623656,60600,8.8,20.5,0.135707244,14.56587615,0.984363108,25231
0,8.3,78.2,0.197474781,54496,9.3,29.4,0.078800124,40.45956354,0.283978263,35586
0,15.9,68.6,0.134512201,43363,17,18.7,0.180657159,9.285377821,0.47806758,164196
0,12.7,71.8,0.193005755,51527,10.6,24.4,0.14931399,13.22501823,0.69980261,41696
0,26.7,65.6,0.081472706,35035,21.1,10.7,0.279537227,2.479204584,0.857276119,58670
9,18,73,0.226781634,52503,12.4,45.8,0.125473324,1.370946258,0.055133633,300573
3,26.3,61.4,0.072339009,32659,29.3,10.6,0.231182363,0.687776283,0.441581448,53831
4,19.6,70.4,0.180933893,45471,12.4,32.9,0.127000527,2.579702744,0.072587842,368019
1,15.8,66.5,0.14098528,42685,16.4,19.4,0.171435316,2.62226665,0.866275351,63674
5,17.4,67.4,0.14338226,42429,17.6,19,0.17087037,5.03510585,0.193942674,213366
0,14.2,65.3,0.136074512,49258,15.7,13.2,0.154409968,1.909390863,1,11448
0,21.9,55,0.092133456,34805,9.9,14.3,0.216422872,164.0212766,1,8610
0,16.3,64.2,0.174207585,50225,13.9,17.6,0.187395315,1.989037759,0.610067026,58549
0,25.7,56.5,0.083217945,35777,24.1,10.1,0.251254578,1.524980382,1,21190
7,17.6,71.5,0.183071063,45651,14.4,34.1,0.11829058,1.700487176,0.120738291,517548
2,26.3,58.5,0.097354202,32245,31.8,12.7,0.233550136,0.767977609,0.566967922,52323
1,18.3,58.8,0.148317398,46353,15.8,19.6,0.143759368,3.241145094,0.574072885,128124
1,17.2,66.8,0.141855923,42257,13.7,23.9,0.130632785,105.3970315,0.601075699,59899
4,13.8,69.8,0.145163741,46448,9.6,28.6,0.119351359,29.4807806,0.340979711,112327
0,25.6,53.4,0.092937233,33008,30.5,14,0.201342681,0.609931073,0.68725905,24108
1,22.2,52.1,0.116480283,41542,20.9,19.3,0.150588904,1.36121782,0.433474274,52841
0,17.7,60.1,0.108292683,42897,18.7,10.3,0.206024096,1.798704534,1,5503
5,14,70.8,0.205754356,52306,10,25.9,0.128047793,6.59605573,0.378696767,169992
0,22,66,0.100777137,38015,12.6,29.5,0.117852751,26.94057052,0.836634808,41327
2,15.4,70.7,0.18574657,50512,14.7,20.3,0.159879323,5.220808774,0.526875683,185733
0,21.5,62,0.090425532,34005,24.8,13.1,0.181270096,2.052729529,1,10000
1,18.1,68.3,0.13581062,45608,16.5,20.5,0.193295147,3.629214475,0.426292675,59438
1,23.2,64.7,0.085536747,34717,26,12.7,0.205130115,1.371687027,0.422276488,58041
1,15.5,70.1,0.20300452,49215,14.3,20.2,0.17092384,16.5010453,0.532950864,80574
0,20.2,60.4,0.073717024,35965,18.9,13.5,0.183051378,23.43523316,0.713139177,44963
1,19.1,64.9,0.105239444,39133,15.8,22.5,0.129275614,83.38933333,0.853079818,34150
0,18.1,65.5,0.11443787,37904,16.4,21.7,0.192532795,49.23227384,0.943815988,21104
0,21.3,61.8,0.070989319,35080,18.9,13.7,0.173544409,1.22433975,0.774094327,23334
19,15.2,75.7,0.26151043,56854,12.2,42.3,0.10634077,1.831789579,0.010546787,1033466
0,19.5,62.1,0.090794451,37391,16.8,16.8,0.191920093,110.5074627,0.852289682,15183
0,25.1,60.7,0.110030223,32500,20,14.5,0.250449213,4.178004313,0.849754933,27508
2,15.2,67,0.204129984,50998,9.2,32.6,0.107704177,6.70494263,0.480518889,94436
0,18.5,66.3,0.140312168,42713,19.8,19.2,0.160407759,1.424094188,0.462942818,93919
6,17.7,72,0.212017692,50088,12.4,36.9,0.083014404,5.642404443,0.024803817,219868
1,28.1,54.9,0.082966396,30429,31.3,11.3,0.237223393,0.70327553,0.905173891,20433
0,14.6,49.5,0.126799067,46335,10.6,19.3,0.09230486,4.793367257,0.324934776,187033
4,15.8,73.3,0.315034695,59290,8.2,56.6,0.07939876,6.422314203,0.298181557,140696
0,13.6,60.5,0.149894978,43444,15.1,19.3,0.130817483,3.950627276,1,12784
0,19.2,65.5,0.143756921,45378,19.7,19.4,0.161887627,1.587319846,0.392502822,39673
1,18.5,64.9,0.165971187,44828,15.7,21.2,0.143242612,4.455633206,0.734657985,57680
0,19.6,59.2,0.117636364,44329,20.6,16.3,0.160547229,3.008852259,1,13410
0,19.9,66.6,0.12533316,42105,19.5,14.7,0.169800986,2.511768537,0.745231683,39198
2,25.5,69.3,0.155106515,41119,16.6,29.7,0.119483231,1.718435641,0.23597813,176182
1,13.9,66.7,0.153200782,46528,10.4,31.3,0.11855403,17.9729207,0.910164451,20344
1,17.6,69.8,0.118315079,41947,14.5,14.5,0.202040943,14.59416383,0.560852542,142553
0,25.7,57.6,0.083635773,32687,25.1,12.8,0.193614595,1.97855283,0.441701225,45436
8,31.6,56.5,0.072881393,30608,31.1,12.8,0.248979351,1.247624027,0.618414817,134292
1,18.7,64.6,0.10605859,38126,17.4,13.8,0.195831039,4.102419212,0.593074881,91675
3,18.1,63.5,0.128904131,43069,15.7,17.6,0.17531245,4.839654323,0.391207587,139021
1,19.9,59.8,0.086581397,35630,22.5,16.2,0.189033281,8.381553826,0.635633745,66462
2,25.5,66.6,0.093943299,35490,21.6,12.4,0.247990599,2.381538087,0.851435705,63568
0,31.2,49.5,0.088104032,30958,27.3,15.8,0.212705902,1.197655063,0.456526032,35418
1,17.7,68.1,0.115139223,40910,16,16.2,0.172303704,8.163968254,0.665695315,60586
1,17,67,0.097058203,40696,13.8,13.6,0.192280179,22.61186264,0.76984127,46372
2,19.7,64.9,0.103256227,36164,17.3,14.9,0.23228215,24.92693727,0.672349779,72548
0,24.5,61.5,0.09908905,33931,11.8,15.9,0.194328692,42.37962963,1,14428
1,12.6,69.1,0.106680325,45114,12,29.7,0.115375214,23.07525213,0.657673642,33202
0,21.8,46.2,0.058580289,32361,21.2,8,0.303485769,1.970681458,1,4140
2,10.2,74.4,0.294013661,65903,9.9,33.4,0.109580744,6.849867332,0.297996432,222384
0,25.1,62.3,0.076737597,33316,25.8,11.4,0.232483647,0.879525116,0.540533811,44351
11,11.3,76.9,0.321653335,67309,7.4,49,0.0812965,3.261168079,0.05924386,1021974
0,24.1,53.2,0.096712294,34254,20.8,15.4,0.22159669,0.771771483,1,20213
0,21.8,59.9,0.094516871,34538,26.3,10.4,0.205537684,0.955132343,0.691418888,12347
0,31.4,65.2,0.144528906,37656,9.6,38.4,0.109642275,83.07939189,0.722220494,53024
0,22.3,63,0.115884704,40390,19.3,18.4,0.173365784,1.828045588,0.448204876,124319
1,23.3,61.6,0.085661148,33232,20,12.8,0.249543917,20.39831333,0.734825344,68519
1,23.1,66.6,0.120238728,39847,19.6,18,0.201719009,1.325084616,0.376334094,81686
1,20.3,66.2,0.103194743,37796,13.9,11.9,0.225251076,27.02725857,0.847067643,37563
0,21.7,61.7,0.075107875,37484,18.1,19.3,0.175550763,82.09178744,1,17564
0,9.6,82.4,0.228678538,52118,3,24.8,0.040556199,70.41935484,1,2373
0,8,82.3,0.196202532,53141,5.6,25.4,0.084306429,100.8461538,0.414095372,11019
1,33.5,62.4,0.130701754,41296,21.8,14.6,0.149857402,0,1,6764
0,10.3,85.2,0.385749386,70469,1.2,25.2,0.10320781,111,1,920
0,8.5,77.6,0.208566722,56349,6.6,20.9,0.102141328,105.6440678,1,6712
0,7.4,85.1,0.251270879,66845,3.3,22.1,0.10340197,769.5,1,3281
0,13.6,77.6,0.281632653,60096,5.4,19.6,0.126556017,2161,1,2312
1,8.2,83.2,0.276786919,65254,5.8,34,0.064939446,101.0421836,0.154360351,93104
0,12.1,83.8,0.21716878,53289,8.5,36.8,0.050688448,28.3495935,0.093070152,171524
0,4.8,82.2,0.29209622,66806,3.6,17.7,0.105445716,1247.333333,1,3830
0,8.2,86.1,0.179174484,53750,5,26.6,0.134408602,65.01298701,1,5108
0,7.9,80.5,0.265494912,56042,2.2,20.6,0.107298475,201.2727273,1,2446
0,12.6,75.3,0.367373154,69732,4.9,19.6,0.089567605,878.75,1,4574
0,13.7,82.4,0.151886792,48583,8.4,22,0.11558669,0,1,2367
0,11.3,82.3,0.142589118,44051,8,15.3,0.162205354,0,1,3393
0,9.6,85.8,0.196765499,55769,6.8,18.8,0.122835944,821.25,1,3328
0,10,83.3,0.200498132,40179,8,22.7,0.08291874,0,1,1846
1,17.5,78.4,0.195820623,48676,9,33,0.07166969,35.77447552,0.165178571,70746
0,14.9,79.7,0.209507042,44559,6.6,17.1,0.110750945,287.75,1,2391
0,8,85.9,0.191304348,48355,7.1,18.3,0.116647792,77.75862069,1,2309
0,8.8,75.4,0.167736022,52169,6.7,14.8,0.112441437,132.4736842,1,2693
0,7.6,82.9,0.200184502,54559,4.1,19.5,0.116201117,0,1,2409
0,9.5,82.8,0.217391304,54821,6.3,21.1,0.130304043,810.4,1,4128
0,8.1,84,0.191343964,51458,4,12.7,0.180622837,317.6666667,1,1933
0,12.9,77.8,0.215107362,57386,8.1,18.8,0.102746444,566,1,5965
0,11.7,84.3,0.159038014,42277,7.1,18.7,0.202566453,296.5555556,1,2757
0,13.7,77.1,0.379278158,72794,4.3,22.8,0.082512733,97.79220779,1,12792
0,11.6,75.9,0.201936703,55686,4.4,19,0.087884951,1076,1,9729
0,8.2,78.4,0.277429894,72704,5,20.5,0.099870926,2068.75,0.675955056,8831
1,8,84.5,0.247725057,62418,5.6,25.9,0.083802782,143.3262032,0.327013826,30368
0,13.5,75.6,0.315658141,68188,3.5,22,0.080020301,556.0909091,1,10307
0,8.4,83,0.174770039,51085,3.9,19.2,0.091567291,69.88095238,1,2975
0,7.7,75.5,0.217171717,60278,7.6,17.5,0.129800307,280.5,1,1849
0,6.4,80.6,0.193607306,53504,6.9,19,0.104258163,402.0588235,1,7072
0,16.5,77.9,0.119425173,42563,6.7,15.2,0.140712946,184.6521739,0.371532515,4301
0,10.1,80.1,0.179824561,50841,8.2,23,0.097693867,917.4545455,0.361353517,11632
0,9.3,82.6,0.18920068,56500,8.4,18.1,0.100676379,165.65625,1,5460
0,7.4,78.9,0.275490196,65125,4.8,15.9,0.069186047,629.75,1,2567
1,10.8,82.6,0.204047727,55390,6.8,21.8,0.086702992,201.8157895,0.532320405,16390
1,35.5,58.3,0.131126938,33277,30.2,20.9,0.173361006,37.29487179,1,14662
0,5.8,85.7,0.209490741,57125,3.6,19.8,0.083091437,88.61904762,1,3866
0,15.6,69.8,0.188361409,48102,11.5,15.2,0.138519924,0,1,1302
0,35.7,50.6,0.127504554,38068,31.9,17.3,0.158702324,308.5,1,4396
0,10.1,77.5,0.217391304,55000,5.3,25.7,0.118773946,164.25,1,764
1,6.7,83.5,0.320063274,72099,6.8,24.3,0.099968078,83.12539185,0.277037727,32139
0,7.3,82.6,0.217299578,55833,4.2,19.7,0.068119891,0,1,1961
0,10.9,80.5,0.177905308,52359,11,23.6,0.109596585,180.9909091,0.298316771,21108
0,14,79.2,0.245264207,56625,9.5,17.7,0.080654942,0,1,2268
0,10.5,82.5,0.205918243,54960,7.3,26.4,0.080695334,165.6170213,1,8011
0,10.4,79.5,0.162304727,49411,13.5,17.2,0.138256596,368.5185185,0.644234267,10927
0,7.5,76.7,0.236003215,61393,5.4,25.8,0.069912276,28.34057629,0.216758899,71379
0,5.5,80.7,0.149900398,48098,8.8,19.8,0.163271801,0,1,4160
1,10.1,81.4,0.436599901,88013,7.3,21,0.093477358,48.09854015,0.357893731,35387
0,24.6,57.3,0.09909744,35560,25,10.5,0.220286671,254.6574074,0.888734782,28016
1,17.5,70.6,0.138223378,44103,16.1,17.4,0.106685695,6.92834056,0.242027601,104210
0,14.9,73.2,0.12424732,48003,11.8,20.4,0.122023386,115.8651685,0.600424552,53380
3,20.1,63.6,0.111416817,40544,19.9,13.3,0.145309173,27.37511033,0.436321829,98544
0,33,58.1,0.114159922,33872,20.6,29.1,0.102315456,39.09715796,0.492666288,65699
0,8.9,79.7,0.184411587,54274,9.7,17.5,0.075234098,215.8309179,0.376563697,45847
0,14.6,64.1,0.135743691,43833,13.7,15.1,0.105070611,24.38357705,0.513681745,69039
2,14.9,66,0.13171785,45568,16.3,12.1,0.161525278,98.67889908,0.747681467,43825
5,13.9,73,0.246422209,57540,11.9,28.4,0.103920047,11.05030341,0.090576167,375459
0,15.4,70.3,0.137349617,47075,12.6,11.4,0.12993258,116.278481,0.708205577,27790
0,12.4,71,0.148126272,50974,14.6,15.5,0.121952133,49.80455154,0.681050433,38998
0,18.3,68.5,0.138480906,43625,20.3,18.1,0.132144775,10.13058036,0.220762305,135815
0,10.7,73.9,0.254838796,60805,9.4,27.1,0.104952594,68.38882922,0.221062289,201791
0,15.9,69.3,0.149007653,46787,16.5,15.8,0.120248366,38.12980769,0.516902884,41852
0,15.4,66.8,0.127687885,44497,16.8,13.9,0.129064704,41.3258289,0.42603211,104683
1,16.1,67.2,0.113637949,41701,17.9,12.1,0.1496987,91.29230769,0.585614989,36587
0,16.4,69.2,0.102876728,40795,15.8,12.6,0.12348246,136.5181518,0.323002926,42330
20,18.7,69.9,0.181422392,44190,18.5,30.5,0.119953489,2.142526492,0.005000298,1255025
0,13.3,73.3,0.127246585,44632,11.1,12.3,0.117728103,151.7032641,0.623977123,52100
0,13.4,74.9,0.14025787,50663,12,16.7,0.10058371,49.20746888,0.41998924,38349
1,4.5,80.5,0.45396661,91955,4.6,51.8,0.033742051,24.7374419,0.196179457,192884
0,12.4,73.5,0.161079107,48011,14.9,21.2,0.097781156,10.28123538,0.247800238,75471
1,10.3,72.9,0.252325919,60567,14.6,26,0.083224405,13.90387823,0.329033687,151326
0,18.4,68.1,0.108464924,40503,19.3,14.1,0.14606113,49.0631769,0.459150713,28646
32,17.5,75,0.216980701,52341,14.9,37.6,0.100043027,3.224671912,0.011743483,1250269
0,10.8,77.9,0.175858032,55120,10,17.2,0.097580645,166.0995851,0.550008617,42477
0,20.9,60.1,0.140724763,37319,24.1,15.1,0.201524214,36.26005025,0.798132855,30110
